AyanBaqurMoarsmenComplete_0508,Moarsmen_on_the_Shores_(Ayan_Baqur),,,Player has completed the Ayan Baqur portion of Moarsmen on the Shores
KillTaskMGHRemoran,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task
EODKeyPickup_1013,End_of_Days,,,quest timer
TempleLiazkBurun40,The_Temple_of_Liazk_Itzi,,,Player killed the boss Burun monster.
WhisperingBladeChapterhouseAccess_Start,Whispering_Blade_Chapterhouse_Access,,,Player has started Whispering Blade Chapterhouse Access Quest
AtlatlStatuePickUp,Retired,,,Player has picked up this weapons and cannot pick up another one for 1 day
WieldingFishingPole,Fishing,,,Player has the fishing pole weilded.
frozencrystalkillcount,Frozen_Crystal_Kill_Task,,,Frozen Crystal Kill Counter
chestchorizite48760,Chorizite_Chest,,,You have opened this chest already.
EnameledFalatacotMedallionPickupTimer,Falatacot_Medallion_(Mid),,,Player has picked up Enameled Falatacot Medallion
HarbingerRaiseItemTink,Harbinger,,,I want to raise this skill.
ChestQuestLockedExtremePOIA,,,,Opened a ChestQuestLockedExtreme.
FloesharkKillTask,Floeshark_Kill_Task,,,Floeshark Kill Task
MhoireSignetRingsWait,Castle_of_Lord_Mhoire_Quest,,,quest timer
BestowerAlchemy2,Bestowers'_Guild_of_Dereth,,,Alchemist
KillTaskSpectralArchers0812,Spectral_Archer_Kill_Task,,,KillTaskSpectralArchers0812
ShadowArmorSho2,Retired,,,Sho Shadow Armor 2
SignetFragmentCharged_Pickup,Four_Corners_of_Dereth,,,Player has picked up Signet Fragment from Charged Niche.
MarkoftheOverlord_PickUp,Overlord's_Sword_Quest,,,Picked up Mark of the Overlord
GolemHuntingNeftetKillTask,Golem_Hunting:_Lost_City_of_Neftet,,,Golem Hunting Neftet Kill Task
CameraGuardSpoken3,,,,CameraGuard has spoken thrice
ShadowArmorGharundim3,Retired,,,Gharundim Shadow Armor 3
BanditTranscription,Frore,,,Bandit Frore Transcription
BloodmouthMawRepeat,Non-quest,,,Player has turned in a Bloodmouth Maw at least once.
glyphofalterationpickup,Essence_Recovery,,,Glyph of Alteration pickup timer
DeservesRollbackRecompense0704,,,,You deserve a free level of XP because you lost two days of gameplay on July 25
IHOPflag,Tanada_House_of_Pancakes_Quest,,,Player can enter Tanada House of Pancakes
PlatinumGolemMountainKingKillTask,Platinum_Golem_Mountain_King_Kill_Task,,,Platinum Golem Mountain King Kill Task
BestowerDagger2,Bestowers'_Guild_of_Dereth,,,Slicer
MaskDirectorOct01,New_Singular_Repositories,,,Obsidian Director Mask
TouchedPvPHateEffigy400205,Mausoleum_of_Anger_Quest,,,You received an XP award from the Effigy of Anger
GotAtlatlRenegadeRaids,Renegade_Weapons,,,Picked up Renegade Hunting Brace
OlthoiTokenLum,,,,Weekly Olthoi Token of Luminance turn-in
MagmaExarchCoolDown,Magma_Golem_Exarch_Kill_Task,,,Magma Golem Exarch Cooldown Timer
ChestQuestLockedHighPOIB,,,,Opened a ChestQuestLockedHigh.
CleansingTheThroneStart_1209,Castle_of_Lord_Mhoire_Quest,,,quest timer
KerthumptheEarTakerBet,Monster_Fights,,,Player bet on Kerthump the EarTaker
ArantahBoon4,Non-quest,,,Give Hea Arantah CurseObject4
FormAcademyPickup,Retired,,,Player must wait 30 seconds to pick up another Academy Form
SwordShortStatuePickUp,Retired,,,Player has picked up this weapons and cannot pick up another one for 1 day
EmberBrightGivenNew,Invoker_Quest,,,Player has received the Bright Ember from Aun Tanua. Created for the March 2004 revision.
RynthidRiftsKillTask,Kill:_Rynthid_Rifts,,,Rynthid Rifts Kill Task
polarursuin,Polar_Ursuin_Kill_Task,,,Polar Ursuin Kill Task Main Flag Timer
BlackMarketBlightedCoralGolemKilltask,Blighted_Coral_Golem_Kill_Task,,,Blighted Coral Golem Kill Task
DeconstructionCompleted_0213,Save_Karul,,,quest timer
HealthPickUp,Retired,,,Player has picked up an Academy health potion
chestchorizite48757,Chorizite_Chest,,,quest timer
ColoredPortal,Rynthid_Training,,,Player counter for how many portals entered in Rynthid Assessment.
WeedingoftheDeruTree_Repeat,Weeding_of_the_Deru_Tree,,,Player as completed Weeding of the Deru Tree Quest once.
shadowtouchedvirindiquidioxkillcount,Shadow-touched_Virindi_Quidiox_Kill_Task,,,Shadow-touched Virindi Quidiox Kill Counter
AshbaneExtremeTurnedIn,Lady_Aerfalle_Quest,,,quest timer
MaruunWeek4Done,Portal_Space_Time_Travel,,,quest timer
InvasionQuest09,,,,Kill Dires 3 full invasion NobleC
RynthidAssessmentStarted_1013,Rynthid_Training,,,Player has started Rynthid Assessment.
ArtsCraftsAlchemyLow,,,,Player has turned in low alchemy item.
FossilizedBone_Pickup,Composite_Weapons_Upgrade,,,Player has picked up the Fossilized Bone.
BenekNiffisKillTask,Benek_Niffis_Kill_Task,,,Benek Niffis Kill Task
ViridianAnekshenKillTask,Viridian_A'nekshen_Kill_Task,,,Viridian A'nekshen Kill Task
DireGolemTitle,Dire_Champions,,,Player has received Dire Champion Golem Title.
SpawnZenithCount,Portal_Space_Rifts,,,Count for spawning a Zenith in the Portal Space Rifts quest
CopperGolemKingpinKillTask,Copper_Golem_Kingpin_Kill_Task,,,Copper Golem Kingpin Kill Task
WhisperingBladeChapterhouse_Flag,Whispering_Blade_Chapterhouse_Access,,,Access granted to the Whispering Blade Chapterhouse
ChestQuestUnlockedNewbiePOIF,,,,Opened a ChestQuestUnlockedNewbie.
HeaBoneHeadTurnin,Hea_Bone_and_Hide_Shirt_Quest,,,Timer for turning in Hagras Head
ImprintingMote_Pickup,Crafting_Golems,,,Player has picked up the Imprinting Mote at the bottom of Golem Sanctum.
CanAccessQueenLairROT2,,,,wearing ring lets you go in lair
KilltaskElementalWait_0609,Elemental_Kill_Task,,,Elemental Kill Task Wait Timer
RedVeinedGrubTaskWait,Red_Veined_Grub_Collection_Task,,,quest timer
KeepSupplyWait,,,,Cooldown for Keep supply bonus reward
ElectricZenithDead,Portal_Space_Rifts,,,quest timer
ProvingGroundsRollingDeath,Gaerlan's_Citadel,,,Player has finished the rolling death room
ParadoxGrubKillTaskWait,,,,Paradox Grub Kill Task
DericostChestKey_Pickup,,,,Player has picked up Dericost Chest Key
SandMiniOne_CrittersKilled_0511,,,,Incendiary Guardian Kill Counter
altereddrudgekillcount,Altered_Drudge_Kill_Task,,,Altered Drudge Kill Counter
50to11BrokerContractsB,Broker_Contracts,,,Tracks which quests have been completed for Contract Brokers quest
DarkApostateShardPickupTimer,Empyrean_Rescue_Quest,,,Pickup timer for Dark Apostate Shard
ChestQuestDarkTowers,Dark_Towers,,,Opened a ChestQuest
RynthidArtifacts2_0813,Rynthid_Artifact_Collection,,,quest timer
AsheronEmissarySpoken2,,,,Player has visited and conversed with the Emissary after talking to the Arcanum Alchemist a swcond time.
ImpiousStaffBrokenGiven,Impious_Staff_Quest,,,Impious Broken Staff Given
AttributeGems3,Attribute_and_Skill_Redistribution,,,Third attribute gems received counter
mumiyahdaggercollectionstart,The_Crystal_Sword_of_the_A'nekshay,,,mumiyah sacrificial dagger collection start
HasAtamarrSilver,Atamarr_Tasks,,,HasAtamarrSilver flag
blackcoralgolemkillcount,Black_Coral_Golem_Kill_Task,,,Black Coral Golem Kill Counter
ProdigalHumanRepeat_1107,Aerbax's_Prodigal_Shadow,,,Player has completed Aerbaxs Prodigal Human at least once
DericostTomesGiven,,,,Player has been given the dericost books
JournalJexkiPickedUp,Blackmire_Lore,,,Picked up Jexkii's journal.
DeewainLegKeyPickupTimer,Deewain's_Dark_Cavern,,,Player has picked up Legendary Key at end of Deewains
ForgeEssenceXPRewardReceived0105,Crafting_Forges_(High),,,You handed a Western Forge Essence to an Agent of the Arcanum.
mhoireNWs4,Castle_of_Lord_Mhoire_Quest,,,quest timer
chestchorizite51643,Seed_of_Power,,,Used Chorizite Chest in Rynthid Access
BloodstoneFactoryKeyPickup,Bloodstone_Investigation,,,quest timer
mhoireNWn1,Castle_of_Lord_Mhoire_Quest,,,quest timer
NewbieNestKiller,,,,Player assisted in killing a newbie nest.
TumerokVanguardCrossbow,Tumerok_Vanguard_Outposts,,,Tumerok Vanguard Crossbow
PickedUpRatKingsTail,Rat_Catcher,,,Pickup timer for Rat King's Tail
BloodstoneFactoryStarted_0211,Bloodstone_Investigation,,,Started Bloodstone Investigation
SocAugZoneATotalDead,Society_Infiltration,,,Society Aug Dungeon Zone A West Killed
ChestQuestUnlockedLowPOIC,,,,Opened a ChestQuestUnlockedLow.
mhoireNWs3,Castle_of_Lord_Mhoire_Quest,,,quest timer
TanadaToresenTempleCanEnter,Tanada_Intercept,,,quest timer
KillTaskMGHTumerok,Monthly_Game_Hunter,,,Monthly Game Hunter Kill Task
BoyGrubFoundApple,Putiputipuh's_Onga,,,Has the player found an apple as far as Tekapuapuh knows?
DeservesDarktideRecompense,,,,You deserve the hook-up!
phyntoslarvakillcount,Phyntos_Larva_Kill_Task,,,Phyntos Larva Kill Counter
GaerlanSword,Gaerlan's_Citadel,,,Player has received the corresponding reward.
AreaCAcademyComplete,Retired,,,Player has finished the last area of the Training Academy.
LegKey48914PickUp,Foundry_of_Izexi_Quest,,,Picked up Legendary Key in Foundry of Izexi.
OlthoiNettlerKillTask,Olthoi_Nettler_Kill_Task,,,Olthoi Nettler Kill Task
SplintersGivenUlgrim,Retired,,,Number of splinters handed to Ulgrim.
KillTaskSpectralArchersCompleted0812,Spectral_Archer_Kill_Task,,,KillTaskSpectralArchersCompleted0812
TheTooth,,,,Golems do have teeth
CounterfeitWritStart,Counterfeit_Writ,,,Counterfeit Writ Quest On Use Shanrek
AtamarrSilver,Atamarr_Tasks,,,AtamarrSilver flag
PickedUpBookMoarsLowUntranslated,The_Moars,,,You picked up an Untranslated Tome.
smolderingstoneminor,Smoldering_Stone_Quest,,,Smoldering Stone Minor Quest
GauntletWinsCounter,Gauntlet,,,Player stamp for wins in Gauntlet.
graveyardskeletonkillcount,Graveyard_Skeleton_Kill_Task,,,Graveyard Skeleton Kill Counter
ReceivedNewYearsGift,,,,Cooldown for New Years Gift
LightningCloud_0713,,,,quest timer
GearKnightKillTask,Gear_Knight_Kill_Task,,,Gear Knight Kill Task
stonetool,Stone_Tool_Quest,,,Stone Tool Quest
MarcusWarned,Portal_Space_Time_Travel,,,quest timer
VirindiParadoxKillTask,Virindi_Paradox_Kill_Task,,,Virindi Paradox Kill Task
MhoireTrialsComplete,Castle_of_Lord_Mhoire_Quest,,,quest timer
KilifZefirKillTask,Kilif_Zefir_Kill_Task,,,Kilif Zefir Kill Task
LesserShadowArmorAluvian2,Retired,,,Lesser Aluvian Shadow Armor 2
ChoriziteB,,,,Chorizite Refined B
BlackMarketBlightedCoralGolemKilltaskWait,Blighted_Coral_Golem_Kill_Task,,,Blighted Coral Golem Kill Task Wait
ShadowAspectofGrael_Wait,Shadow_Aspect_of_Grael_Quest,,,Player has completed Shadow Aspect of Grael Quest
BoyGrubFedWrongApple,Putiputipuh's_Onga,,,Has the player fed an apple to the grub without first being infested?
rynthidriftskillcount,Kill:_Rynthid_Rifts,,,Rynthid Rifts Kill Counter
TempleLiazkA,The_Temple_of_Liazk_Itzi,,,Liazk feeder A has taken a sacrifice.
GraveRatKillTask,Grave_Rat_Kill_Task,,,Grave Rat Kill Task
SandstoneMixedKeyPickedUp,Slave_Master_Quest,,,You have aquired a sandstone mixed key.
TotalGolemIronKingpinDead,Copper_Golem_Kingpin_Kill_Task,,,You have killed some Iron Golem Kingpins
mhoireNWn2,Castle_of_Lord_Mhoire_Quest,,,quest timer
ChestQuestUnlockedMid,,,,Opened a ChestQuestUnlockedMid.
DevourerMargulKillTask,Devourer_Margul_Kill_Task,,,Devourer Margul Kill Task
pickupWindFuryEssence,Viridian_Rise_Rare_Bosses,,,quest timer
frozenpresentpickuptimer,Assault_on_Frost_Haven,,,Picked up Frozen Present
MosswartWorshipperKillTask,Mosswart_Worshipper_Kill_Task,,,Mosswart Worshipper Kill Task
MarauderLairComplete,Marauder's_Lair_Quest,,,Marauder Lair Complete
SiraluunClawHairbrushTimber1204,Siraluun_Claw,,,You have turned in this item already.
rynthidslayerskillcount,Kill:_Rynthid_Slayers,,,Rynthid Slayers Kill Counter
HarbingerRaiseMissile,Harbinger,,,I want to raise this skill.
XbowStatuePickUp,Retired,,,Player has picked up this weapons and cannot pick up another one for 1 day
VisionQuestRepeat1007,Delving_into_Claude's_Mind,,,Player has completed Delving into Claudes Mind once.
AccessRuschkBurialMound,Loyalty_Reset_Quest,,,Access granted to Ruschk Burial Mound
GreaterShadowArmorGharundim2,Retired,,,Greater Gharundim Shadow Armor 2
BestowerCreature1,Bestowers'_Guild_of_Dereth,,,Creature Enchantment Adept
ChestQuestUnlockedLow,,,,Opened a ChestQuestUnlockedLow.
deathcap,Deathcap_Thrungus_Kill_Task,,,Deathcap Thrungus Kill Task
BestowerCooking1,Bestowers'_Guild_of_Dereth,,,Chef
KillTaskSpectralSamurai0812,Spectral_Samurai_Kill_Task,,,KillTaskSpectralSamurai0812
graveratkillcount,Grave_Rat_Kill_Task,,,Grave Rat Kill Counter
PickedUpTasselMissile,Decrepit_Tower_Quest,,,You've picked up a Woven Tassel of Far Sight.
UsedMhoireThrone,Castle_of_Lord_Mhoire_Quest,,,quest timer
armoredillohuntingneftetkillcount,Armoredillo_Hunting:_Lost_City_of_Neftet,,,Armoredillo Hunting Neftet Kill Counter
ChestQuestLockedNewbiePOIB,,,,Opened a ChestQuestLockedNewbie.
RynthidRagersKillTask,Kill:_Rynthid_Ragers,,,Rynthid Ragers Kill Task
MhoireBrand2,Guardians_of_Mhoire_Castle,,,quest timer
DericostLegKeyPickupTimer,Halt_Dericost_Ritual_Quest,,,Picked up Legendary Key in Hidden Treasury
ChestQuestLockedMidHilltopDrudgeTower,,,,Opened a ChestQuestLockedMidHilltopDrudgeTower.
PickedUpVeryMadCowToken,Colosseum_Bosses,,,Pickup timer for Very Mad Cow Token
BlackMarketAgedLegendaryKeyWait,Non-quest,,,Cooldown for Black Market Legendary Key Purchase
stingingstoneminor,Stinging_Stone_Quest,,,Stinging Stone Minor Quest
RECEIVEDTHORSTENAXE,Thorsten_Cragstone's_Armor_&_Axe,,,Player has completed obtaining replica of Thorsten's Axe
ExplorationMarkersMountainClimberFound,Dereth_Exploration,,,Amount of Mountain Climber Exploration Markers found.
KrankCollectionSclavus,Captain_K'rank's_Errands,,,You have been given a quest to collect Sclavus parts by Captain K'rank.
ChestQuestUnlockedNewbiePOIE,,,,Opened a ChestQuestUnlockedNewbie.
RingQuest03,Olthoi_Queen_Quest,,,Give MenhirRubbleD to MenhirDrummerNE
BloodstoneFactoryCompleted_0211,Bloodstone_Investigation,,,Completed Bloodstone Invesigation
ColoredPortalLeverPullCompleted,Rynthid_Training,,,Player flag for completing lever pull successfully in Rynthid Assessment.
SandMiniOne_CanEnter_0511,The_Crystal_Staff_of_the_A'nekshay,,,Flagged to enter Ancient portal for Crystal Staff
FirstSisterCompleted_1012,Harvesting_the_Bulb_of_Mornings,,,Player has completed Harvesting the Bulb of Mornings quest.
EleonoraNote,Eleonora's_Heart_Quest,,,Eleonora's Heart Quest - Note Pickup Timer
tumerokgladiatorkillcount,Tumerok_Gladiator_Kill_Task,,,Tumerok Gladiator Kill Counter
FirstLieutenantInsigniaPickup,Hoshino_Fortress_Infiltration,,,quest timer
mhoireNWn3,Castle_of_Lord_Mhoire_Quest,,,quest timer
KillBoshBosh_Wait,Killing_Bosh_Bosh,,,Player wait timer for Killing Bosh Bosh
chestchorizite48745,Chorizite_Chest,,,You have opened this chest already.
SiraluunClawHairpinStrand1204,Siraluun_Claw,,,You have turned in this item already.
shallowsgorgerkillcount,Shallows_Gorger_Kill_Task,,,Shallows Gorger Kill Counter
HoshinoDoorCounter,Hoshino_Fortress_Infiltration,,,quest timer
paradoxtouchedgrubkillcount,Paradox-touched_Grub_Kill_Task,,,Paradox-touched Grub Kill Counter
UnderCoverCryptCompleted_1111,,,,Completed the Holtburg Redoubt Quest
BlackCoralGolemKillTask,Black_Coral_Golem_Kill_Task,,,Black Coral Golem Kill Task
GoldenShuriken16Count,Non-quest,,,Player turned in a Golden Shuriken of Tanada
RiddleHope,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
GuardianOfTheDarkTitleToken,Dark_Monolith_Quest,,,Guardian of the Dark title token pickup timer
DarkIsleDelivery,Dark_Isle_Delivery,,,Dark Isle Delivery
UsedRangedMasteryReset,Non-Quest,,,Used Ranged Mastery Reset in Arwic
ChestQuestLockedHighPOID,,,,Opened a ChestQuestLockedHigh.
SiraluunClawHairgelMarsh1204,Siraluun_Claw,,,You have turned in this item already.
GaerlanSwordTurnin,Gaerlan's_Citadel,,,Player can only turn in the sword 1 time every 1 days
ColoArenaCooldownActive,Colosseum_Arena,,,Cooldown Active for a Colo Arena
EmoteTestDrudgeKillerQuest,,,,Test Emote Drudge Quest
DeservesRealaidainRaiment,Retired,,,Player is able to receive the Realaidain Raiment.
CloneKillerMid,Retired,,,Player has killed a midreplica statue and can enter the low statue dungeon.
QuestRewardTimerOne,,,,1 hour quest for contract testing.
TalkedToExStudentROT2,,,,Talked to Cydna Wren
SpokenBrighteyes,Oswald's_Dirk_Quest,,,TBD
HarbingerRaiseConversion,Harbinger,,,I want to raise this skill.
InsidiousMonougaHandIn,Non-quest,trem pack doll,,Handed in an insidious monouga idol.
HeaBoneTreatyTimer,Hea_Bone_and_Hide_Shirt_Quest,,,Timer for reward from Hagras Treaty
DarcuschtheBarbarianBet,Monster_Fights,,,Player bet on Darcusch the Barbarian
mosswarttownsfolkkillcount,Mosswart_Townsfolk_Kill_Task,,,Mosswart Townsfolk Kill Counter
NewbieQuestStampShoushi,Retired,,,Shoushi Stamp Quest
USEDNUHMUDIRALIFESTONE,,,,Used new Nuhmudira Lifestone
QuestZaikhalDefenseAcquired,Defense_of_Zaikhal_(Platinum),,,Spoke with Jun Sawashima to start Zaikhal Defense
BulbofMorningsSeedGiven,Harvesting_the_Bulb_of_Mornings,,,Player has been given the Seed of Essence.
MuldaveusTornPage2,The_Hunt_for_Muldaveus,,,Hunt for Muldaveus Torn Journal Page 2
BroodMothersReckRed78,Lord_Test,,,Brood Mothers Riddle
RitualTimeStarted_0411,Halt_Dericost_Ritual_Quest,,,Player has started Halt Dericost Ritual Quest
RiddleEyes,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
chestchorizite72698,Hive_Eviscerator_Pincer_Quest,,,Used Chorizite Chest in Hive Eviscerator Burrow
RingQuest06,Olthoi_Queen_Quest,,,Give MenhirRubbleA to MenhirDrummerNW
RingShieldingNorthAcquired1204,Crafting_Forges_(Low),,,You have picked up RingShieldingNorth
ColoredPortal3White,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
GauntletStage9Complete,Gauntlet,,,Player completed Stage 9 in Gauntlet.
GotBowRenegadeRaids,Renegade_Weapons,,,Picked up Renegade Bow
ExplorationMarkersFoundInGroupC,Dereth_Exploration,,,Amount of Group C Exploration Markers found.
MhoireBrand2Pickup,Guardians_of_Mhoire_Castle,,,quest timer
GotRealaidainRaiment,Retired,,,Player has already received the Realaidain Raiment.
ColoredPortal3Green,Rynthid_Training,,,Player flag for colored portal in Rynthid Assessment.
PickedUpHiypPickaxe,Olthoi_Shield_Quest,,,Picked up pickaxe
olthoinettlerkillcount,Olthoi_Nettler_Kill_Task,,,Olthoi Nettler Kill Counter
TuskerMask,,,,TBD
moguthmoarsmankillcount,Moguth_Moarsman_Kill_Task,,,Moguth Moarsman Kill Counter
RiddleSunlight,Gaerlan's_Citadel,,,Player has received the corresponding Riddle.
SandMiniOne_Wait_0511,The_Crystal_Staff_of_the_A'nekshay,,,Crystal Staff quest
YanshiWritingMiD,The_Writings_of_Jhong_Mi,,,Writing Jhong MiD Quest
ShatteredMasterBloodstoneShardPickedUp,Bloodstone_Investigation,,,Pickup timer for Shattered Master Bloodstone
HarbingerRaiseThrown,Harbinger,,,I want to raise this skill.
LadyMashalFlowerCollectionStarted_0612,Researching_the_Lost_Rituals,,,Player has started the collection of flowers for Lady Mashal
SkillAlterationGemPickedUp,Attribute_and_Skill_Redistribution,,,Picked up a skill alteration gem.
ChestQuestUnlockedHighPOIA,,,,Opened a ChestQuestUnlockedHigh.
CameraGuardSpoken1,,,,Camera Guard has spoken once
KilltaskPutridMoar_0307,Putrid_Moar_Kill_Task,,,Putrid Moar Kill Task
EventMidSkeletonKiller,Retired,,,Player has killed this event boss
SanctumGuardianKillTask,Harvesting_the_Bulb_of_Mornings,,,Sanctum Guardian Spirit KillTask for Harvesting the Bulb of Mornings quest.
naughtyskeletonkillcount,Naughty_Skeleton_Kill_Task,,,Naughty Skeleton Kill Counter
NightClubEntrance1204,Non-quest,,,Player has received permission to enter the Night Club duneon! Created for the December 2004 revision.
YalainBookGiven,,,,Player has been given the Yalain books
KilltaskMosswartTownsfolkWait_0507,Mosswart_Townsfolk_Kill_Task,,,Mosswart Townsfolk Kill Task Wait Timer
BestowerMace1,Bestowers'_Guild_of_Dereth,,,Mace Warrior
AnekshayGemofLesserKnowledgeCollectedInAMonth,Non-quest,,,Amount of A'nekshay Gems of Lesser Knowledge player has turned in within a 30 day period.
SiraluunClawHairbrushUntamed1204,Siraluun_Claw,,,You have turned in this item already.
mhoireNWw1,Castle_of_Lord_Mhoire_Quest,,,quest timer
voraciouseaterkillcount,Voracious_Eater_Kill_Task,,,Voracious Eater Kill Counter
ReefhuntersReckReckRed150,Lord_Test,,,Reefhunters Riddle
DireDrudgeTitle,Dire_Champions,,,Player has received Dire Champion Drudge Title.
WarriorCorthosBet,Monster_Fights,,,Player bet on Warrior Corthos
ChestQuestUnlockedMidPOIG,,,,Opened a ChestQuestUnlockedMid.
shadowstone,,,,Shadow Stone Quest
platinumlegiondoorkey,Defense_of_Zaikhal_(Platinum),,,Pick Up Key for Door to Platinum Legion
HiveQueenKill,,,,quest timer
SplinterUlgrimRithwic,Retired,,,Found Splinter3 of Ulgrim's Wand.
UsedMeleeMasteryReset,Non-Quest,,,Used Melee Mastery Reset in Arwic
TuskerHelm,Aerbax's_Prodigal_Tusker,,,Player has put on the Tusker Skull Helm.
GiftGopher_ListsComplete,Package_Delivery,,,Player has completed all three lists.
ShroudSpitePickup,Shroud_of_Emotion,,,quest timer
GaerlanWar2,Gaerlan's_Citadel,,,Player has received the War 2 reward.
ColoTicketPayment,Colosseum_Arena,,,Payment Received In Full for Colo Ticket
HizkRiFinished,Retired,,,You've collected the reward for the Hizk Ri quest.
spectralbladeandclawkillcount,Spectral_Blade_and_Claw_Kill_Task,,,Spectral Blade and Claw Kill Counter
KillTaskRiftTenebrous0907,Tenebrous_Rift_Kill_Task,,,Tenebrous Rift Kill Task Counter
Tainted3_0813,,,,quest timer
VisionQuest1,Delving_into_Claude's_Mind,,,quest timer
ChestQuestLockedMidDaiklos,,,,Opened a ChestQuestLockedMidDaiklos.
ChestQuestLittlestNiffis1204,Niffis_Fighting_Pits,,,You have opened the Littlest Niffis chest!
BestowerUnarmed1,Bestowers'_Guild_of_Dereth,,,Unarmed Brawler
KillTaskTormentedShadowsWait,,,,quest timer
ShieldCragstoneStatuePickUp,Retired,,,Player has picked up this shield and cannot pick up another one for 1 day
ReignofTerrorComplete_0511,,,,Handed in Olthoi Chitin
DirelandQueenKiller,,,,Player assisted in killing a newbie nest.
gurukfiendkillcount,Guruk_Fiend_Kill_Task,,,Guruk Fiend Kill Counter
LegendaryQuestsB,,,,BitField Stamp for Legendary Quests Completed
ReceivedTitleInitiateoftheBlade,Tanada_Hunting_Parties,,,Player has Received the Title Initiate of the Blade.
TumerokGladiatorKillTask,Tumerok_Gladiator_Kill_Task,,,Tumerok Gladiator Kill Task
DiseasedStalkerLiver_Counter,Carenzi_Plague,,,Player Diseased Stalker Carenzi Liver Counter.
HighNestKiller,,,,Player assisted in killing a newbie nest.
coveapplewine,Trade_Alliance_Quest,,,Trade Alliance Quest Pickup Timer on Cove Apple Wine
AsheronEmissarySpoken1,,,,Player has visited and conversed with the Emissary after talking to the Arcanum Alchemist.
BanishedCreatureKillTask,Banished_Creature_Kill_Task,,,Banished Creature Kill Task
PickedUpClawGibbering,Oubliette_Quest,,,You have picked up the Gibbering Claw.
KillTaskMcGreggorTentacleWait_0908,Weeding_of_the_Deru_Tree,,,Tentacle of Tthuun Kill Task for Valerian McGreggor wait timer
EasternPedestalShard_Pickup,Bur_Portal_Summoning_(Mid),,,Player has picked up the Shard of the Eastern Pedestal.
counterfeitwritcratefakepearls,Counterfeit_Writ,,,Counterfeit Writ Quest Crate of Fake Pearls Pickup
TakenBlackBookPages,Pages_of_Salt_and_Ash,,,Taken a set of pages of the Black Book of Salt and Ash
EventTumerokKiller,Retired,,,Player has killed this event boss
SplinterUlgrimUziz,Retired,,,Found Splinter8 of Ulgrim's Wand.
BestowerAlchemy1,Bestowers'_Guild_of_Dereth,,,Apothecary
CrimsonRepairedHaft,Silifi_of_Crimson_Stars_Quest,,,Crimson Repaired Haft
ChangedSurveyorSettings,,"Arwic Surveyor, not available!",,You played with the surveyor's equipment! Bad person!
SilyunFlagged,,,,Silyun flagged
WhiteTotemTemple_Flag,Splitting_Grael_(Low),,,Player flag for White Totem Gateway
FrozenDreadKillTask,Frozen_Dread_Kill_Task,,,Frost Dread Kill Task
chestchorizite72137,Liberation_of_Uziz,,,Used Chorizite Chest in Virindi Edifice
DCAAccess,Derethian_Combat_Arena,,,Player has paid toll to access Derethian Combat Arena
GauntletArena1CH,Gauntlet,,,Player/fellow stamp for Arena 1 access in Gauntlet.
PrismFragmentAcidPickup,Empyrean_Acid_Propylaeum_Quest,,,Player has picked up the Acid Fragment
FrozenCrystalKillTask,Frozen_Crystal_Kill_Task,,,Frozen Crystal Kill Task
ShadowsWinterContractComplete,The_Shadows_of_Bitter_Winter,,,Contract Completed for the Shadows of Bitter Winter quest
GaveCrestToNarg,Olthoi_Weapons_Quest,,,Picked up note
ChestQuestCoinAttachment,,,,Opened a ChestQuest
KilltaskOlthoiDroneWait,Olthoi_Drone_Kill_Task,,,Olthoi Drone Kill Task
TracingTheStone,Tracing_The_Stone,,,Tracing The Stone
FirstSisterStarted_1012,Harvesting_the_Bulb_of_Mornings,,,Player has started Harvesting the Bulb of Mornings quest.
mudgolemsludgelordkillcount,Mud_Golem_Sludge_Lord_Kill_Task,,,Mud Golem Sludge Lord Kill Counter
shoguthmoarsmankillcount,Shoguth_Moarsman_Kill_Task,,,Shoguth Moarsman Kill Counter
CarenziRaceBetterR8,Carenzi_Races,,,Bet on Racer 8
KidnapPrincessStarted_0410,Kidnapped_Handmaiden,,,quest timer
VisitorsGotAccess_0713,,,,quest timer
KillTaskRynthidRagerCompleted0813,Kill:_Rynthid_Ragers,,,quest timer
golemsamuraikillcount,Golem_Samurai_Kill_Task,,,Golem Samurai Kill Counter
WhisperingBladeChapterhouseAccess_Wait,Whispering_Blade_Chapterhouse_Access,,,Player wait timer for Whispering Blade Chapterhouse Access Quest
KilltaskMosswartTownsfolk_0507,Mosswart_Townsfolk_Kill_Task,,,Mosswart Townsfolk Kill Task
HarbingerRaiseUnarmed,Harbinger,,,I want to raise this skill.
skillloweringgempickedup,Attribute_and_Skill_Redistribution,,,Picked up a forgetfulness gem.
AnekshayLuminanceCertificateCollectedInAMonth,Non-quest,,,Amount of A'nekshay Luminance Certificates player has turned in within a 30 day period.
chestchorizite72616,Chorizite_Chest,,,quest timer
EventGromnieKiller,Retired,,,Player has killed this event boss
NovQuest2,,,,Novemeber Quest 2
GuardianStatueKillTask,Guardian_Statue_Kill_Task,,,Guardian Statue Kill Task
LetterGarsh,Renegade_Mace_Quest,,,Player has recieved LetterGarsh.
ColoArenaThreeAccess,Colosseum_Arena,,,Access to Colo Arena Three
